Date,Country ,Technology,SiteName,Volume,country,date,updatedby,updatetime
19/08/2024,,Wind ,Hornsea-1,905.4136256,Great Britain,,Cody,2025-06-03 03:34:24.669119
20/08/2024,,Wind ,Hornsea-1,309.0213084,Great Britain,,Cody,2025-06-03 03:34:24.669119
21/08/2024,,Wind ,Hornsea-1,988.3552435,Great Britain,,Cody,2025-06-03 03:34:24.669119
22/08/2024,,Wind ,Hornsea-1,823.624275,Great Britain,,Cody,2025-06-03 03:34:24.669119
23/08/2024,,Wind ,Hornsea-1,593.398805,Great Britain,,Cody,2025-06-03 03:34:24.669119
24/08/2024,,Wind ,Hornsea-1,422.5587761,Great Britain,,Cody,2025-06-03 03:34:24.669119
25/08/2024,,Wind ,Hornsea-1,834.5156466,Great Britain,,Cody,2025-06-03 03:34:24.669119
26/08/2024,,Wind ,Hornsea-1,947.1695262,Great Britain,,Cody,2025-06-03 03:34:24.669119
27/08/2024,,Wind ,Hornsea-1,393.7373699,Great Britain,,Cody,2025-06-03 03:34:24.669119
28/08/2024,,Wind ,Hornsea-1,404.7068599,Great Britain,,Cody,2025-06-03 03:34:24.669119
29/08/2024,,Wind ,Hornsea-1,845.2793997,Great Britain,,Cody,2025-06-03 03:34:24.669119
30/08/2024,,Wind ,Hornsea-1,630.3424034,Great Britain,,Cody,2025-06-03 03:34:24.669119
31/08/2024,,Wind ,Hornsea-1,821.0979288,Great Britain,,Cody,2025-06-03 03:34:24.669119
01/09/2024,,Wind ,Hornsea-1,273.1590326,Great Britain,,Cody,2025-06-03 03:34:24.669119
02/09/2024,,Wind ,Hornsea-1,24.26015911,Great Britain,,Cody,2025-06-03 03:34:24.669119
03/09/2024,,Wind ,Hornsea-1,415.0891836,Great Britain,,Cody,2025-06-03 03:34:24.669119
04/09/2024,,Wind ,Hornsea-1,373.7941222,Great Britain,,Cody,2025-06-03 03:34:24.669119
05/09/2024,,Wind ,Hornsea-1,421.6215747,Great Britain,,Cody,2025-06-03 03:34:24.669119
06/09/2024,,Wind ,Hornsea-1,157.5949128,Great Britain,,Cody,2025-06-03 03:34:24.669119
07/09/2024,,Wind ,Hornsea-1,569.5605237,Great Britain,,Cody,2025-06-03 03:34:24.669119
08/09/2024,,Wind ,Hornsea-1,628.88382,Great Britain,,Cody,2025-06-03 03:34:24.669119
09/09/2024,,Wind ,Hornsea-1,751.8748474,Great Britain,,Cody,2025-06-03 03:34:24.669119
10/09/2024,,Wind ,Hornsea-1,656.9052174,Great Britain,,Cody,2025-06-03 03:34:24.669119
11/09/2024,,Wind ,Hornsea-1,150.4863418,Great Britain,,Cody,2025-06-03 03:34:24.669119
12/09/2024,,Wind ,Hornsea-1,134.3271165,Great Britain,,Cody,2025-06-03 03:34:24.669119
13/09/2024,,Wind ,Hornsea-1,464.3943407,Great Britain,,Cody,2025-06-03 03:34:24.669119
14/09/2024,,Wind ,Hornsea-1,573.6858457,Great Britain,,Cody,2025-06-03 03:34:24.669119
15/09/2024,,Wind ,Hornsea-1,384.190096,Great Britain,,Cody,2025-06-03 03:34:24.669119
16/09/2024,,Wind ,Hornsea-1,887.4994959,Great Britain,,Cody,2025-06-03 03:34:24.669119
17/09/2024,,Wind ,Hornsea-1,895.9785413,Great Britain,,Cody,2025-06-03 03:34:24.669119
18/09/2024,,Wind ,Hornsea-1,277.0717588,Great Britain,,Cody,2025-06-03 03:34:24.669119
19/09/2024,,Wind ,Hornsea-1,945.4472249,Great Britain,,Cody,2025-06-03 03:34:24.669119
20/09/2024,,Wind ,Hornsea-1,585.638556,Great Britain,,Cody,2025-06-03 03:34:24.669119
21/09/2024,,Wind ,Hornsea-1,187.8339102,Great Britain,,Cody,2025-06-03 03:34:24.669119
22/09/2024,,Wind ,Hornsea-1,89.81981817,Great Britain,,Cody,2025-06-03 03:34:24.669119
23/09/2024,,Wind ,Hornsea-1,836.1033045,Great Britain,,Cody,2025-06-03 03:34:24.669119
24/09/2024,,Wind ,Hornsea-1,287.9754969,Great Britain,,Cody,2025-06-03 03:34:24.669119
25/09/2024,,Wind ,Hornsea-1,523.9512866,Great Britain,,Cody,2025-06-03 03:34:24.669119
26/09/2024,,Wind ,Hornsea-1,643.3650567,Great Britain,,Cody,2025-06-03 03:34:24.669119
27/09/2024,,Wind ,Hornsea-1,316.6639486,Great Britain,,Cody,2025-06-03 03:34:24.669119
28/09/2024,,Wind ,Hornsea-1,192.4688202,Great Britain,,Cody,2025-06-03 03:34:24.669119
29/09/2024,,Wind ,Hornsea-1,752.0516621,Great Britain,,Cody,2025-06-03 03:34:24.669119
30/09/2024,,Wind ,Hornsea-1,841.8616647,Great Britain,,Cody,2025-06-03 03:34:24.669119
01/10/2024,,Wind ,Hornsea-1,181.3019896,Great Britain,,Cody,2025-06-03 03:34:24.669119
02/10/2024,,Wind ,Hornsea-1,725.3958868,Great Britain,,Cody,2025-06-03 03:34:24.669119
03/10/2024,,Wind ,Hornsea-1,343.8374038,Great Britain,,Cody,2025-06-03 03:34:24.669119
04/10/2024,,Wind ,Hornsea-1,728.5991772,Great Britain,,Cody,2025-06-03 03:34:24.669119
05/10/2024,,Wind ,Hornsea-1,275.9140645,Great Britain,,Cody,2025-06-03 03:34:24.669119
06/10/2024,,Wind ,Hornsea-1,750.8187548,Great Britain,,Cody,2025-06-03 03:34:24.669119
07/10/2024,,Wind ,Hornsea-1,120.57687,Great Britain,,Cody,2025-06-03 03:34:24.669119
08/10/2024,,Wind ,Hornsea-1,807.3302988,Great Britain,,Cody,2025-06-03 03:34:24.669119
09/10/2024,,Wind ,Hornsea-1,990.9856469,Great Britain,,Cody,2025-06-03 03:34:24.669119
10/10/2024,,Wind ,Hornsea-1,818.9368261,Great Britain,,Cody,2025-06-03 03:34:24.669119
11/10/2024,,Wind ,Hornsea-1,859.8599374,Great Britain,,Cody,2025-06-03 03:34:24.669119
12/10/2024,,Wind ,Hornsea-1,266.4759876,Great Britain,,Cody,2025-06-03 03:34:24.669119
13/10/2024,,Wind ,Hornsea-1,802.7708607,Great Britain,,Cody,2025-06-03 03:34:24.669119
14/10/2024,,Wind ,Hornsea-1,626.0551539,Great Britain,,Cody,2025-06-03 03:34:24.669119
15/10/2024,,Wind ,Hornsea-1,711.2599058,Great Britain,,Cody,2025-06-03 03:34:24.669119
16/10/2024,,Wind ,Hornsea-1,753.089187,Great Britain,,Cody,2025-06-03 03:34:24.669119
17/10/2024,,Wind ,Hornsea-1,432.3110044,Great Britain,,Cody,2025-06-03 03:34:24.669119
18/10/2024,,Wind ,Hornsea-1,264.4233891,Great Britain,,Cody,2025-06-03 03:34:24.669119
19/10/2024,,Wind ,Hornsea-1,495.6624332,Great Britain,,Cody,2025-06-03 03:34:24.669119
20/10/2024,,Wind ,Hornsea-1,308.0809524,Great Britain,,Cody,2025-06-03 03:34:24.669119
21/10/2024,,Wind ,Hornsea-1,95.17869089,Great Britain,,Cody,2025-06-03 03:34:24.669119
22/10/2024,,Wind ,Hornsea-1,651.2465617,Great Britain,,Cody,2025-06-03 03:34:24.669119
23/10/2024,,Wind ,Hornsea-1,693.0899327,Great Britain,,Cody,2025-06-03 03:34:24.669119
24/10/2024,,Wind ,Hornsea-1,774.3519413,Great Britain,,Cody,2025-06-03 03:34:24.669119
25/10/2024,,Wind ,Hornsea-1,564.2432187,Great Britain,,Cody,2025-06-03 03:34:24.669119
26/10/2024,,Wind ,Hornsea-1,424.8483491,Great Britain,,Cody,2025-06-03 03:34:24.669119
27/10/2024,,Wind ,Hornsea-1,215.5163171,Great Britain,,Cody,2025-06-03 03:34:24.669119
28/10/2024,,Wind ,Hornsea-1,821.9968895,Great Britain,,Cody,2025-06-03 03:34:24.669119
29/10/2024,,Wind ,Hornsea-1,75.91716798,Great Britain,,Cody,2025-06-03 03:34:24.669119
30/10/2024,,Wind ,Hornsea-1,169.987243,Great Britain,,Cody,2025-06-03 03:34:24.669119
31/10/2024,,Wind ,Hornsea-1,515.9646191,Great Britain,,Cody,2025-06-03 03:34:24.669119
01/11/2024,,Wind ,Hornsea-1,910.147904,Great Britain,,Cody,2025-06-03 03:34:24.669119
02/11/2024,,Wind ,Hornsea-1,879.7361942,Great Britain,,Cody,2025-06-03 03:34:24.669119
03/11/2024,,Wind ,Hornsea-1,590.1002412,Great Britain,,Cody,2025-06-03 03:34:24.669119
04/11/2024,,Wind ,Hornsea-1,646.5786194,Great Britain,,Cody,2025-06-03 03:34:24.669119
05/11/2024,,Wind ,Hornsea-1,168.7763114,Great Britain,,Cody,2025-06-03 03:34:24.669119
06/11/2024,,Wind ,Hornsea-1,759.522864,Great Britain,,Cody,2025-06-03 03:34:24.669119
07/11/2024,,Wind ,Hornsea-1,215.9344942,Great Britain,,Cody,2025-06-03 03:34:24.669119
08/11/2024,,Wind ,Hornsea-1,342.7450923,Great Britain,,Cody,2025-06-03 03:34:24.669119
09/11/2024,,Wind ,Hornsea-1,149.454041,Great Britain,,Cody,2025-06-03 03:34:24.669119
10/11/2024,,Wind ,Hornsea-1,660.7239791,Great Britain,,Cody,2025-06-03 03:34:24.669119
11/11/2024,,Wind ,Hornsea-1,23.54748283,Great Britain,,Cody,2025-06-03 03:34:24.669119
12/11/2024,,Wind ,Hornsea-1,577.9046945,Great Britain,,Cody,2025-06-03 03:34:24.669119
13/11/2024,,Wind ,Hornsea-1,396.7048622,Great Britain,,Cody,2025-06-03 03:34:24.669119
14/11/2024,,Wind ,Hornsea-1,679.0801381,Great Britain,,Cody,2025-06-03 03:34:24.669119
15/11/2024,,Wind ,Hornsea-1,10.15330495,Great Britain,,Cody,2025-06-03 03:34:24.669119
16/11/2024,,Wind ,Hornsea-1,835.7333018,Great Britain,,Cody,2025-06-03 03:34:24.669119
17/11/2024,,Wind ,Hornsea-1,857.3764329,Great Britain,,Cody,2025-06-03 03:34:24.669119
18/11/2024,,Wind ,Hornsea-1,58.43232125,Great Britain,,Cody,2025-06-03 03:34:24.669119
19/11/2024,,Wind ,Hornsea-1,471.0159554,Great Britain,,Cody,2025-06-03 03:34:24.669119
20/11/2024,,Wind ,Hornsea-1,702.4520922,Great Britain,,Cody,2025-06-03 03:34:24.669119
21/11/2024,,Wind ,Hornsea-1,613.3515684,Great Britain,,Cody,2025-06-03 03:34:24.669119
22/11/2024,,Wind ,Hornsea-1,134.2579253,Great Britain,,Cody,2025-06-03 03:34:24.669119
23/11/2024,,Wind ,Hornsea-1,845.6161963,Great Britain,,Cody,2025-06-03 03:34:24.669119
24/11/2024,,Wind ,Hornsea-1,958.6173727,Great Britain,,Cody,2025-06-03 03:34:24.669119
25/11/2024,,Wind ,Hornsea-1,715.8186461,Great Britain,,Cody,2025-06-03 03:34:24.669119
26/11/2024,,Wind ,Hornsea-1,356.9848293,Great Britain,,Cody,2025-06-03 03:34:24.669119
27/11/2024,,Wind ,Hornsea-1,940.1572202,Great Britain,,Cody,2025-06-03 03:34:24.669119
28/11/2024,,Wind ,Hornsea-1,655.4345608,Great Britain,,Cody,2025-06-03 03:34:24.669119
29/11/2024,,Wind ,Hornsea-1,216.3085855,Great Britain,,Cody,2025-06-03 03:34:24.669119
30/11/2024,,Wind ,Hornsea-1,128.6429412,Great Britain,,Cody,2025-06-03 03:34:24.669119
01/12/2024,,Wind ,Hornsea-1,200.2554154,Great Britain,,Cody,2025-06-03 03:34:24.669119
02/12/2024,,Wind ,Hornsea-1,542.5803709,Great Britain,,Cody,2025-06-03 03:34:24.669119
03/12/2024,,Wind ,Hornsea-1,502.6441211,Great Britain,,Cody,2025-06-03 03:34:24.669119
04/12/2024,,Wind ,Hornsea-1,94.11942819,Great Britain,,Cody,2025-06-03 03:34:24.669119
05/12/2024,,Wind ,Hornsea-1,349.3477693,Great Britain,,Cody,2025-06-03 03:34:24.669119
06/12/2024,,Wind ,Hornsea-1,17.54180798,Great Britain,,Cody,2025-06-03 03:34:24.669119
07/12/2024,,Wind ,Hornsea-1,242.6867345,Great Britain,,Cody,2025-06-03 03:34:24.669119
08/12/2024,,Wind ,Hornsea-1,844.4929699,Great Britain,,Cody,2025-06-03 03:34:24.669119
09/12/2024,,Wind ,Hornsea-1,13.76716977,Great Britain,,Cody,2025-06-03 03:34:24.669119
10/12/2024,,Wind ,Hornsea-1,601.9155411,Great Britain,,Cody,2025-06-03 03:34:24.669119
11/12/2024,,Wind ,Hornsea-1,57.21050477,Great Britain,,Cody,2025-06-03 03:34:24.669119
12/12/2024,,Wind ,Hornsea-1,344.8401026,Great Britain,,Cody,2025-06-03 03:34:24.669119
13/12/2024,,Wind ,Hornsea-1,779.8005967,Great Britain,,Cody,2025-06-03 03:34:24.669119
14/12/2024,,Wind ,Hornsea-1,174.8492491,Great Britain,,Cody,2025-06-03 03:34:24.669119
15/12/2024,,Wind ,Hornsea-1,888.1353394,Great Britain,,Cody,2025-06-03 03:34:24.669119
16/12/2024,,Wind ,Hornsea-1,4.362489102,Great Britain,,Cody,2025-06-03 03:34:24.669119
17/12/2024,,Wind ,Hornsea-1,400.3595456,Great Britain,,Cody,2025-06-03 03:34:24.669119
18/12/2024,,Wind ,Hornsea-1,267.742551,Great Britain,,Cody,2025-06-03 03:34:24.669119
19/12/2024,,Wind ,Hornsea-1,47.90748781,Great Britain,,Cody,2025-06-03 03:34:24.669119
20/12/2024,,Wind ,Hornsea-1,948.6317473,Great Britain,,Cody,2025-06-03 03:34:24.669119
21/12/2024,,Wind ,Hornsea-1,498.6929281,Great Britain,,Cody,2025-06-03 03:34:24.669119
22/12/2024,,Wind ,Hornsea-1,508.3359479,Great Britain,,Cody,2025-06-03 03:34:24.669119
23/12/2024,,Wind ,Hornsea-1,99.11583,Great Britain,,Cody,2025-06-03 03:34:24.669119
24/12/2024,,Wind ,Hornsea-1,50.58298114,Great Britain,,Cody,2025-06-03 03:34:24.669119
25/12/2024,,Wind ,Hornsea-1,446.9830754,Great Britain,,Cody,2025-06-03 03:34:24.669119
26/12/2024,,Wind ,Hornsea-1,767.1448287,Great Britain,,Cody,2025-06-03 03:34:24.669119
27/12/2024,,Wind ,Hornsea-1,167.3134401,Great Britain,,Cody,2025-06-03 03:34:24.669119
28/12/2024,,Wind ,Hornsea-1,796.6859672,Great Britain,,Cody,2025-06-03 03:34:24.669119
29/12/2024,,Wind ,Hornsea-1,546.1108186,Great Britain,,Cody,2025-06-03 03:34:24.669119
30/12/2024,,Wind ,Hornsea-1,727.8012142,Great Britain,,Cody,2025-06-03 03:34:24.669119
31/12/2024,,Wind ,Hornsea-1,302.1690338,Great Britain,,Cody,2025-06-03 03:34:24.669119
01/01/2025,,Wind ,Hornsea-1,158.7035617,Great Britain,,Cody,2025-06-03 03:34:24.669119
02/01/2025,,Wind ,Hornsea-1,450.0280415,Great Britain,,Cody,2025-06-03 03:34:24.669119
03/01/2025,,Wind ,Hornsea-1,401.1065042,Great Britain,,Cody,2025-06-03 03:34:24.669119
04/01/2025,,Wind ,Hornsea-1,835.8988778,Great Britain,,Cody,2025-06-03 03:34:24.669119
05/01/2025,,Wind ,Hornsea-1,592.9701317,Great Britain,,Cody,2025-06-03 03:34:24.669119
06/01/2025,,Wind ,Hornsea-1,658.4689657,Great Britain,,Cody,2025-06-03 03:34:24.669119
07/01/2025,,Wind ,Hornsea-1,310.5063394,Great Britain,,Cody,2025-06-03 03:34:24.669119
08/01/2025,,Wind ,Hornsea-1,850.0423588,Great Britain,,Cody,2025-06-03 03:34:24.669119
09/01/2025,,Wind ,Hornsea-1,721.313705,Great Britain,,Cody,2025-06-03 03:34:24.669119
10/01/2025,,Wind ,Hornsea-1,703.4330106,Great Britain,,Cody,2025-06-03 03:34:24.669119
11/01/2025,,Wind ,Hornsea-1,503.2789266,Great Britain,,Cody,2025-06-03 03:34:24.669119
12/01/2025,,Wind ,Hornsea-1,585.5173323,Great Britain,,Cody,2025-06-03 03:34:24.669119
13/01/2025,,Wind ,Hornsea-1,443.2204042,Great Britain,,Cody,2025-06-03 03:34:24.669119
14/01/2025,,Wind ,Hornsea-1,401.4518749,Great Britain,,Cody,2025-06-03 03:34:24.669119
15/01/2025,,Wind ,Hornsea-1,209.3636535,Great Britain,,Cody,2025-06-03 03:34:24.669119
16/01/2025,,Wind ,Hornsea-1,864.0566056,Great Britain,,Cody,2025-06-03 03:34:24.669119
17/01/2025,,Wind ,Hornsea-1,8.661232353,Great Britain,,Cody,2025-06-03 03:34:24.669119
18/01/2025,,Wind ,Hornsea-1,764.9519002,Great Britain,,Cody,2025-06-03 03:34:24.669119
19/01/2025,,Wind ,Hornsea-1,540.2710408,Great Britain,,Cody,2025-06-03 03:34:24.669119
20/01/2025,,Wind ,Hornsea-1,944.1242803,Great Britain,,Cody,2025-06-03 03:34:24.669119
21/01/2025,,Wind ,Hornsea-1,441.5940271,Great Britain,,Cody,2025-06-03 03:34:24.669119
22/01/2025,,Wind ,Hornsea-1,765.8591096,Great Britain,,Cody,2025-06-03 03:34:24.669119
23/01/2025,,Wind ,Hornsea-1,320.9373099,Great Britain,,Cody,2025-06-03 03:34:24.669119
24/01/2025,,Wind ,Hornsea-1,134.692085,Great Britain,,Cody,2025-06-03 03:34:24.669119
25/01/2025,,Wind ,Hornsea-1,749.2227132,Great Britain,,Cody,2025-06-03 03:34:24.669119
26/01/2025,,Wind ,Hornsea-1,563.0889323,Great Britain,,Cody,2025-06-03 03:34:24.669119
27/01/2025,,Wind ,Hornsea-1,716.9749177,Great Britain,,Cody,2025-06-03 03:34:24.669119
28/01/2025,,Wind ,Hornsea-1,371.9619138,Great Britain,,Cody,2025-06-03 03:34:24.669119
29/01/2025,,Wind ,Hornsea-1,213.8473004,Great Britain,,Cody,2025-06-03 03:34:24.669119
30/01/2025,,Wind ,Hornsea-1,700.1156688,Great Britain,,Cody,2025-06-03 03:34:24.669119
31/01/2025,,Wind ,Hornsea-1,253.1308041,Great Britain,,Cody,2025-06-03 03:34:24.669119
01/02/2025,,Wind ,Hornsea-1,535.8874287,Great Britain,,Cody,2025-06-03 03:34:24.669119
02/02/2025,,Wind ,Hornsea-1,355.5576436,Great Britain,,Cody,2025-06-03 03:34:24.669119
03/02/2025,,Wind ,Hornsea-1,728.0757602,Great Britain,,Cody,2025-06-03 03:34:24.669119
04/02/2025,,Wind ,Hornsea-1,406.3830395,Great Britain,,Cody,2025-06-03 03:34:24.669119
05/02/2025,,Wind ,Hornsea-1,947.2724751,Great Britain,,Cody,2025-06-03 03:34:24.669119
06/02/2025,,Wind ,Hornsea-1,289.6618711,Great Britain,,Cody,2025-06-03 03:34:24.669119
07/02/2025,,Wind ,Hornsea-1,221.0476732,Great Britain,,Cody,2025-06-03 03:34:24.669119
08/02/2025,,Wind ,Hornsea-1,204.2951,Great Britain,,Cody,2025-06-03 03:34:24.669119
09/02/2025,,Wind ,Hornsea-1,61.19720392,Great Britain,,Cody,2025-06-03 03:34:24.669119
10/02/2025,,Wind ,Hornsea-1,909.5466509,Great Britain,,Cody,2025-06-03 03:34:24.669119
11/02/2025,,Wind ,Hornsea-1,426.0437946,Great Britain,,Cody,2025-06-03 03:34:24.669119
12/02/2025,,Wind ,Hornsea-1,775.3237024,Great Britain,,Cody,2025-06-03 03:34:24.669119
13/02/2025,,Wind ,Hornsea-1,760.5244697,Great Britain,,Cody,2025-06-03 03:34:24.669119
14/02/2025,,Wind ,Hornsea-1,127.0210601,Great Britain,,Cody,2025-06-03 03:34:24.669119
15/02/2025,,Wind ,Hornsea-1,931.6784437,Great Britain,,Cody,2025-06-03 03:34:24.669119
16/02/2025,,Wind ,Hornsea-1,664.6640289,Great Britain,,Cody,2025-06-03 03:34:24.669119
17/02/2025,,Wind ,Hornsea-1,949.5987334,Great Britain,,Cody,2025-06-03 03:34:24.669119
18/02/2025,,Wind ,Hornsea-1,189.5264558,Great Britain,,Cody,2025-06-03 03:34:24.669119
19/02/2025,,Wind ,Hornsea-1,975.0222661,Great Britain,,Cody,2025-06-03 03:34:24.669119
20/02/2025,,Wind ,Hornsea-1,632.9686122,Great Britain,,Cody,2025-06-03 03:34:24.669119
21/02/2025,,Wind ,Hornsea-1,810.2710951,Great Britain,,Cody,2025-06-03 03:34:24.669119
22/02/2025,,Wind ,Hornsea-1,747.4486028,Great Britain,,Cody,2025-06-03 03:34:24.669119
23/02/2025,,Wind ,Hornsea-1,362.7846699,Great Britain,,Cody,2025-06-03 03:34:24.669119
24/02/2025,,Wind ,Hornsea-1,326.3394814,Great Britain,,Cody,2025-06-03 03:34:24.669119
25/02/2025,,Wind ,Hornsea-1,93.8608524,Great Britain,,Cody,2025-06-03 03:34:24.669119
26/02/2025,,Wind ,Hornsea-1,188.2832195,Great Britain,,Cody,2025-06-03 03:34:24.669119
27/02/2025,,Wind ,Hornsea-1,692.5478914,Great Britain,,Cody,2025-06-03 03:34:24.669119
28/02/2025,,Wind ,Hornsea-1,247.1409668,Great Britain,,Cody,2025-06-03 03:34:24.669119
01/03/2025,,Wind ,Hornsea-1,687.0882595,Great Britain,,Cody,2025-06-03 03:34:24.669119
02/03/2025,,Wind ,Hornsea-1,450.9573558,Great Britain,,Cody,2025-06-03 03:34:24.669119
03/03/2025,,Wind ,Hornsea-1,145.2362004,Great Britain,,Cody,2025-06-03 03:34:24.669119
04/03/2025,,Wind ,Hornsea-1,554.4635655,Great Britain,,Cody,2025-06-03 03:34:24.669119
05/03/2025,,Wind ,Hornsea-1,747.6978603,Great Britain,,Cody,2025-06-03 03:34:24.669119
06/03/2025,,Wind ,Hornsea-1,328.0702,Great Britain,,Cody,2025-06-03 03:34:24.669119
07/03/2025,,Wind ,Hornsea-1,167.4199017,Great Britain,,Cody,2025-06-03 03:34:24.669119
08/03/2025,,Wind ,Hornsea-1,698.2547517,Great Britain,,Cody,2025-06-03 03:34:24.669119
09/03/2025,,Wind ,Hornsea-1,445.2617969,Great Britain,,Cody,2025-06-03 03:34:24.669119
10/03/2025,,Wind ,Hornsea-1,819.6163675,Great Britain,,Cody,2025-06-03 03:34:24.669119
11/03/2025,,Wind ,Hornsea-1,301.8312826,Great Britain,,Cody,2025-06-03 03:34:24.669119
12/03/2025,,Wind ,Hornsea-1,327.5683712,Great Britain,,Cody,2025-06-03 03:34:24.669119
13/03/2025,,Wind ,Hornsea-1,560.4321501,Great Britain,,Cody,2025-06-03 03:34:24.669119
14/03/2025,,Wind ,Hornsea-1,415.4001124,Great Britain,,Cody,2025-06-03 03:34:24.669119
15/03/2025,,Wind ,Hornsea-1,973.0845245,Great Britain,,Cody,2025-06-03 03:34:24.669119
16/03/2025,,Wind ,Hornsea-1,294.7442216,Great Britain,,Cody,2025-06-03 03:34:24.669119
17/03/2025,,Wind ,Hornsea-1,539.8607695,Great Britain,,Cody,2025-06-03 03:34:24.669119
18/03/2025,,Wind ,Hornsea-1,114.2866098,Great Britain,,Cody,2025-06-03 03:34:24.669119
19/03/2025,,Wind ,Hornsea-1,975.3537656,Great Britain,,Cody,2025-06-03 03:34:24.669119
20/03/2025,,Wind ,Hornsea-1,193.6444747,Great Britain,,Cody,2025-06-03 03:34:24.669119
21/03/2025,,Wind ,Hornsea-1,898.1917851,Great Britain,,Cody,2025-06-03 03:34:24.669119
22/03/2025,,Wind ,Hornsea-1,440.5623786,Great Britain,,Cody,2025-06-03 03:34:24.669119
23/03/2025,,Wind ,Hornsea-1,38.2461569,Great Britain,,Cody,2025-06-03 03:34:24.669119
24/03/2025,,Wind ,Hornsea-1,682.5199527,Great Britain,,Cody,2025-06-03 03:34:24.669119
25/03/2025,,Wind ,Hornsea-1,631.3674515,Great Britain,,Cody,2025-06-03 03:34:24.669119
26/03/2025,,Wind ,Hornsea-1,869.3748003,Great Britain,,Cody,2025-06-03 03:34:24.669119
27/03/2025,,Wind ,Hornsea-1,530.6728673,Great Britain,,Cody,2025-06-03 03:34:24.669119
28/03/2025,,Wind ,Hornsea-1,446.8926622,Great Britain,,Cody,2025-06-03 03:34:24.669119
29/03/2025,,Wind ,Hornsea-1,785.4974742,Great Britain,,Cody,2025-06-03 03:34:24.669119
30/03/2025,,Wind ,Hornsea-1,202.9541941,Great Britain,,Cody,2025-06-03 03:34:24.669119
31/03/2025,,Wind ,Hornsea-1,927.9922448,Great Britain,,Cody,2025-06-03 03:34:24.669119
01/04/2025,,Wind ,Hornsea-1,999.6974955,Great Britain,,Cody,2025-06-03 03:34:24.669119
02/04/2025,,Wind ,Hornsea-1,491.6372436,Great Britain,,Cody,2025-06-03 03:34:24.669119
03/04/2025,,Wind ,Hornsea-1,690.2401927,Great Britain,,Cody,2025-06-03 03:34:24.669119
04/04/2025,,Wind ,Hornsea-1,368.3462865,Great Britain,,Cody,2025-06-03 03:34:24.669119
05/04/2025,,Wind ,Hornsea-1,844.2810735,Great Britain,,Cody,2025-06-03 03:34:24.669119
06/04/2025,,Wind ,Hornsea-1,146.3377723,Great Britain,,Cody,2025-06-03 03:34:24.669119
07/04/2025,,Wind ,Hornsea-1,150.2457996,Great Britain,,Cody,2025-06-03 03:34:24.669119
08/04/2025,,Wind ,Hornsea-1,429.8082196,Great Britain,,Cody,2025-06-03 03:34:24.669119
09/04/2025,,Wind ,Hornsea-1,664.1529795,Great Britain,,Cody,2025-06-03 03:34:24.669119
10/04/2025,,Wind ,Hornsea-1,209.5268529,Great Britain,,Cody,2025-06-03 03:34:24.669119
11/04/2025,,Wind ,Hornsea-1,524.5408573,Great Britain,,Cody,2025-06-03 03:34:24.669119
12/04/2025,,Wind ,Hornsea-1,157.6280239,Great Britain,,Cody,2025-06-03 03:34:24.669119
13/04/2025,,Wind ,Hornsea-1,274.7663463,Great Britain,,Cody,2025-06-03 03:34:24.669119
14/04/2025,,Wind ,Hornsea-1,366.9363411,Great Britain,,Cody,2025-06-03 03:34:24.669119
15/04/2025,,Wind ,Hornsea-1,406.3415112,Great Britain,,Cody,2025-06-03 03:34:24.669119
16/04/2025,,Wind ,Hornsea-1,684.5079361,Great Britain,,Cody,2025-06-03 03:34:24.669119
17/04/2025,,Wind ,Hornsea-1,648.0985325,Great Britain,,Cody,2025-06-03 03:34:24.669119
18/04/2025,,Wind ,Hornsea-1,18.72017093,Great Britain,,Cody,2025-06-03 03:34:24.669119
19/04/2025,,Wind ,Hornsea-1,105.6756235,Great Britain,,Cody,2025-06-03 03:34:24.669119
20/04/2025,,Wind ,Hornsea-1,459.3198351,Great Britain,,Cody,2025-06-03 03:34:24.669119
21/04/2025,,Wind ,Hornsea-1,228.151737,Great Britain,,Cody,2025-06-03 03:34:24.669119
22/04/2025,,Wind ,Hornsea-1,330.3493251,Great Britain,,Cody,2025-06-03 03:34:24.669119
23/04/2025,,Wind ,Hornsea-1,299.3661281,Great Britain,,Cody,2025-06-03 03:34:24.669119
24/04/2025,,Wind ,Hornsea-1,969.2954036,Great Britain,,Cody,2025-06-03 03:34:24.669119
25/04/2025,,Wind ,Hornsea-1,849.8791874,Great Britain,,Cody,2025-06-03 03:34:24.669119
01/01/2024,,Wind ,Hornsea-2,85.60342828,Great Britain,,Cody,2025-06-03 03:34:24.669119
02/01/2024,,Wind ,Hornsea-2,379.7822219,Great Britain,,Cody,2025-06-03 03:34:24.669119
03/01/2024,,Wind ,Hornsea-2,260.832893,Great Britain,,Cody,2025-06-03 03:34:24.669119
04/01/2024,,Wind ,Hornsea-2,550.3079269,Great Britain,,Cody,2025-06-03 03:34:24.669119
05/01/2024,,Wind ,Hornsea-2,523.8998475,Great Britain,,Cody,2025-06-03 03:34:24.669119
06/01/2024,,Wind ,Hornsea-2,521.654297,Great Britain,,Cody,2025-06-03 03:34:24.669119
07/01/2024,,Wind ,Hornsea-2,476.9700995,Great Britain,,Cody,2025-06-03 03:34:24.669119
08/01/2024,,Wind ,Hornsea-2,853.0502171,Great Britain,,Cody,2025-06-03 03:34:24.669119
09/01/2024,,Wind ,Hornsea-2,353.8227219,Great Britain,,Cody,2025-06-03 03:34:24.669119
